name	titles	function	steno_name	sex	party	birthdate	web_page
Pavel Kováčik	Ing.	poslanec	poslanec pavel kováčik	Man	KSČM	19550702	/sqw/p.sqw?p=502
Pavel Lang		poslanec	poslanec pavel lang	Man	ODS	19540101	/sqw/p.sqw?p=515
Pavel Mertlík	doc. Ing. CSc.	místopředseda vlády	místopředseda vlády pavel mertlík	Man	ČSSD	19610507	/sqw/p.sqw?p=5391
Pavel Mertlík	doc. Ing. CSc.	místopředseda vlády a ministr financí čr	místopředseda vlády a ministr financí pavel mertlík	Man	ČSSD	19610507	/sqw/p.sqw?p=5391
Pavel Mertlík	doc. Ing. CSc.	místopředseda vlády a ministr financí čr	místopředseda vlády a ministr financí čr pavel mertlík	Man	ČSSD	19610507	/sqw/p.sqw?p=5391
Pavel Mertlík	doc. Ing. CSc.	místopředseda vlády a ministr financí čr	místopředseda vlády čr a ministr financí čr pavel mertlík	Man	ČSSD	19610507	/sqw/p.sqw?p=5391
Pavel Němec		poslanec	poslanec pavel němec	Man	ČSSD	19760101	/sqw/p.sqw?p=539
Pavel Pešek	Ing.	poslanec	poslanec pavel pešek	Man	US	19640101	/sqw/p.sqw?p=552
Pavel Plánička	Mgr.	poslanec	poslanec pavel plánička	Man	KDU-ČSL	19560101	/sqw/p.sqw?p=626
Pavel Rychetský		místopředseda vlády	místopředseda vlády pavel rychetský	Man	ČSSD	19430101	http://www.vlada.cz/1250/vlada/vlada_clenove.htm
Pavel Rychetský		místopředseda vlády a ministr spravedlnosti	místopředseda vlády a ministr spravedlnosti pavel rychetský	Man	ČSSD	19430101	http://www.vlada.cz/1250/vlada/vlada_clenove.htm
Pavel Rychetský		místopředseda vlády a ministr spravedlnosti čr	místopředseda vlády a ministr spravedlnosti čr pavel rychetský	Man	ČSSD	19430101	http://www.vlada.cz/1250/vlada/vlada_clenove.htm
Pavel Rychetský		místopředseda vlády čr	místopředseda vlády čr pavel rychetský	Man	ČSSD	19430101	http://www.vlada.cz/1250/vlada/vlada_clenove.htm
Pavel Severa	Bc.	poslanec	poslanec pavel severa	Man	KDU-ČSL	19650506	/sqw/p.sqw?p=565
Pavel Suchánek	Ing.	poslanec	poslanec pavel suchánek	Man	ODS	19520331	/sqw/p.sqw?p=572
Pavel Svoboda	Ing.	poslanec	poslanec pavel svoboda	Man	ODS	19690309	/sqw/p.sqw?p=574
Pavel Tollner		poslanec	poslanec pavel tollner	Man	KDU-ČSL	19490101	/sqw/p.sqw?p=594
Pavel Šafařík		poslanec	poslanec pavel šafařík	Man	KDU-ČSL	19530101	/sqw/p.sqw?p=577
Petr Bendl	Ing.	poslanec	poslanec petr bendl	Man	ODS	19660124	/sqw/p.sqw?p=426
Petr Hort	Ing.	poslanec	poslanec petr hort	Man	ODS	19460101	/sqw/detail.sqw?id=369
Petr Koháček		poslanec	poslanec petr koháček	Man	ODS	19510101	/sqw/p.sqw?p=495
Petr Koháček	Ing. CSc.	ministr pro místní rozvoj čr	ministr pro místní rozvoj čr petr lachnit	Man	ČSSD	19490101	/sqw/p.sqw?p=4950
Petr Mareš		poslanec	poslanec petr mareš	Man	US-DEU	19530101	/sqw/p.sqw?p=526
Petr Matějů	PhDr.	poslanec	poslanec petr matějů	Man	US-DEU	19500101	/sqw/detail.sqw?id=397
Petr Nečas	RNDr.	poslanec	poslanec petr nečas	Man	ODS	19640101	/sqw/p.sqw?p=535
Petr Pithart		Senátor	Senátor Petr Pithart	Man	KDU-ČSL	19410102	Senátor_petr_pithart
Petr Pleva	Mgr.	poslanec	poslanec petr pleva	Man	ODS	19590613	/sqw/p.sqw?p=557
Petr Smutný		Senátor	Senátor Petr Smutný	Man	ČSSD	19470101	Senátor_petr_smutný
Petr Zimmermann 		hejtman plzeňského kraje	hejtman plzeňského kraje petr zimmermann	Man	ODS	19640101	/sqw/p.sqw?p=585889
Petr Šulák	Ing.	poslanec	poslanec petr šulák	Man	ČSSD	19440101	/sqw/p.sqw?p=585
Petr Švec		náměstek primátora hl. m. prahy	náměstek primátora hl. m. prahy petr švec	Man	NOPARTY	19500101	/sqw/p.sqw?p=585888
Petra Buzková		místopředsedkyně psp	místopředsedkyně psp petra buzková	Woman	ČSSD	19650101	/sqw/p.sqw?p=436
Radim Chytka	Ing.	poslanec	poslanec radim chytka	Man	ODS	19590101	/sqw/p.sqw?p=478
Radim Turek	Mgr.	poslanec	poslanec radim turek	Man	ČSSD	19701127	/sqw/p.sqw?p=596
Radko Martínek	Mgr.	poslanec	poslanec radko martínek	Man	ČSSD	19560606	/sqw/p.sqw?p=527
Robert Kolář		Senátor	Senátor Robert Kolář	Man	US-DEU	19590515	Senátor_Robert_Kolář
Robert Kopecký		poslanec	poslanec robert kopecký	Man	ČSSD	19520101	/sqw/p.sqw?p=497
Rostislav Čevela		poslanec	poslanec rostislav čevela	Man	ČSSD	19530101	/sqw/p.sqw?p=441
Rudolf Blažek		radní hl. m. prahy	radní hl. m. prahy rudolf blažek	Man	NOPARTY	19500101	Člen_rady_hl._m._Prahy_Rudolf_Blažek
Rudolf Blažek		radní hl. m. prahy	radní hlavního města prahy rudolf blažek	Man	NOPARTY	19500101	Člen_rady_hl._m._Prahy_Rudolf_Blažek
Rudolf Blažek		Člen rady hl. m. Prahy	Člen rady hl. m. Prahy Rudolf Blažek	Man	NOPARTY	19500101	Člen_rady_hl._m._Prahy_Rudolf_Blažek
Rudolf Tomíček	Ing.	poslanec	poslanec rudolf tomíček	Man	ČSSD	19480101	/sqw/p.sqw?p=595
Soňa Paukrtová		Senátorka	Senátorka Soňa Paukrtová	Woman	US-DEU	19501010	Senátorka_Soňa_Paukrtová
Stanislav Bělehrádek		Senátor	Senátor Stanislav Bělehrádek	Man	KDU-ČSL	19430101	Senátor_Stanislav_Bělehrádek
Stanislav Fischer	CSc. Ing.	poslanec	poslanec stanislav fischer	Man	KSČM	19361130	/sqw/p.sqw?p=453
Stanislav Gross		ministr vnitra	ministr vnitra stanislav gross	Man	ČSSD	19690101	/sqw/p.sqw?p=460
Stanislav Gross		ministr vnitra čr	ministr vnitra čr stanislav gross	Man	ČSSD	19690101	/sqw/p.sqw?p=460
Stanislav Gross		místopředseda psp	místopředseda psp stanislav gross	Man	ČSSD	19690101	/sqw/p.sqw?p=460
Stanislav Křeček	JUDr.	poslanec	poslanec stanislav křeček	Man	ČSSD	19380520	/sqw/p.sqw?p=508
Stanislav Němec	Ing.	poslanec	poslanec psp stanislav němec	Man	ODS	19640101	/sqw/detail.sqw?id=402
Stanislav Němec	Ing.	poslanec	poslanec stanislav němec	Man	ODS	19640101	/sqw/detail.sqw?id=402
Stanislav Volák		poslanec	poslanec stanislav volák	Man	US-DEU	19470101	/sqw/p.sqw?p=607
Svatomír Recman	RSDr. Ing.	poslanec	poslanec svatomír recman	Man	KSČM	19521229	/sqw/p.sqw?p=560
Světlana Navarová		poslankyně	poslankyně světlana navarová	Woman	ČSSD	19560101	/sqw/p.sqw?p=622
Taťána Jirousová		poslankyně	poslankyně taťána jirousová	Woman	KSČM	19540101	/sqw/p.sqw?p=484
Tom Zajíček		poslanec	poslanec tom zajíček	Man	ODS	19480825	/sqw/p.sqw?p=613
Tomáš Julínek		Senátor	Senátor Tomáš Julínek	Man	ODS	19560101	Senátor_Tomáš_Julínek
Tomáš Kladívko		poslanec	poslanec tomáš kladívko	Man	ODS	19571125	/sqw/p.sqw?p=490
Tomáš Kvapil	Ing. Bc.	poslanec	poslanec tomáš kvapil	Man	KDU-ČSL	19560101	/sqw/p.sqw?p=514
Tomáš Teplík		poslanec	poslanec tomáš teplík	Man	ODS	19740101	/sqw/p.sqw?p=590
Veronika Nedvědová	Ing.	poslankyně	poslankyně veronika nedvědová	Woman	ODS	19620918	/sqw/p.sqw?p=536
Vilém Holáň	RNDr.	poslanec	poslanec vilém holáň	Man	KDU-ČSL	19380101	/sqw/p.sqw?p=469
Vladimír Cisár		poslanec	poslanec vladimír cisár	Man	ČSSD	19550101	/sqw/p.sqw?p=438
Vladimír Doležal	Ing.	poslanec	poslanec vladimír doležal	Man	ODS	19650430	/sqw/p.sqw?p=444
Vladimír Hradil		poslanec	poslanec vladimír hradil	Man	ČSSD	19470101	/sqw/p.sqw?p=475
Vladimír Kulhánek		Senátor	Senátor Vladimír Kulhánek	Man	ODS	19390101	Senátor_Vladimír_Kulhánek
Vladimír Laštůvka	Ing.	poslanec	poslanec vladimír laštůvka	Man	ČSSD	19430608	/sqw/p.sqw?p=517
Vladimír Mlynář		ministr čr	ministr čr vladimír mlynář	Man	US-DEU	19660101	/sqw/p.sqw?p=532
Vladimír Mlynář		poslanec	poslanec vladimír mlynář	Man	US-DEU	19660101	/sqw/p.sqw?p=532
Vladimír Paulík		poslanec	poslanec vladimír paulík	Man	SZ	19670101	/sqw/p.sqw?p=548
Vladimír Schovánek		Senátor	Senátor Vladimír Schovánek	Man	US_DEU	19550101	Senátor_Vladimír_Schovánek
Vladimír Vetchý		ministr obrany čr	ministr obrany čr vladimír vetchý	Man	ČSSD	19490509	/sqw/p.sqw?p=581
Vladimír Zeman		Senátor	Senátor Vladimír Zeman	Man	ODS	19420101	Senátor_Vladimír_Zeman
Vladimír Špidla		ministr práce a sociálních věcí čr	ministr práce a sociálních věcí vladimír špidla	Man	ČSSD	19510101	/sqw/p.sqw?p=581
Vladimír Špidla		místopředseda vlády a ministr práce a sociálních věcí ministr zdravotnictví čr	místopředseda vlády a ministr práce a sociálních věcí ministr zdravotnictví čr vladimír špidla	Man	ČSSD	19510101	/sqw/p.sqw?p=581
Vladimír Špidla		místopředseda vlády a ministr práce a sociálních věcí čr	místopředseda vlády a ministr práce a sociálních věcí čr vladimír špidla	Man	ČSSD	19510101	/sqw/p.sqw?p=581
Vlasta Parkanová	JUDr.	poslankyně	poslankyně vlasta parkanová	Woman	KDU-ČSL	19511125	/sqw/p.sqw?p=546
Vlasta Štěpová		poslankyně	poslankyně vlasta štěpová	Woman	ČSSD	19380101	/sqw/p.sqw?p=583
Vlastimil Aubrecht		poslanec	poslanec vlastimil aubrecht	Man	ČSSD	19531223	/sqw/p.sqw?p=422
Vlastimil Tlustý	CSc. Ing.	poslanec	poslanec vlastimil tlustý	Man	ODS	19550919	/sqw/p.sqw?p=593
Vojtěch Filip	JUDr.	poslanec	poslanec psp vojtěch filip	Man	KSČM	19550113	/sqw/p.sqw?p=452
Vojtěch Filip	JUDr.	poslanec	poslanec vojtěch filip	Man	KSČM	19550113	/sqw/p.sqw?p=452
Vojtěch Vymětal	Ing.	poslanec	poslanec vojtěch vymětal	Man	ČSSD	19490101	/sqw/detail.sqw?id=428
Václav Brousek		poslanec	poslanec václav brousek	Man	ODS	19520101	/sqw/p.sqw?p=431
Václav Exner	CSc. RNDr.	poslanec	poslanec václav exner	Man	KSČM	19440101	/sqw/p.sqw?p=451
Václav Frank		poslanec	poslanec václav frank	Man	KSČM	19440401	/sqw/p.sqw?p=455
Václav Grulich		ministr vnitra čr	ministr vnitra václav grulich	Man	ČSSD	19320101	/sqw/p.sqw?p=461
Václav Grulich		ministr vnitra čr	ministr vnitra čr václav grulich	Man	ČSSD	19320101	/sqw/p.sqw?p=461
Václav Grulich		poslanec	poslanec václav grulich	Man	ČSSD	19320101	/sqw/p.sqw?p=461
Václav Grüner	CSc. Ing.	poslanec	poslanec václav grüner	Man	ČSSD	19440101	/sqw/detail.sqw?id=363
Václav Hanuš		poslanec	poslanec václav hanuš	Man	ODS	19520101	/sqw/p.sqw?p=465
Václav Klaus		poslanec	poslanec václav klaus	Man	ODS	19410101	/sqw/p.sqw?p=493
Václav Klaus		předseda psp	předseda psp václav klaus	Man	ODS	19410101	/sqw/p.sqw?p=493
Václav Klaus		předseda psp čr	předseda psp čr václav klaus	Man	ODS	19410101	/sqw/p.sqw?p=493
Václav Krása		poslanec	poslanec václav krása	Man	ODS	19510101	/sqw/p.sqw?p=504
Václav Krása		poslanec	poslanecváclav krása	Man	ODS	19510101	/sqw/p.sqw?p=504
Václav Nájemník	Mgr.	poslanec	poslanec václav nájemník	Man	ODS	19440101	/sqw/p.sqw?p=534
Václav Pícl		poslanec	poslanec václav pícl	Man	ČSSD	19590101	/sqw/p.sqw?p=554
Walter Bartoš	PhDr. MBA Ph.D.	poslanec	poslanec walter bartoš	Man	ODS	19540423	/sqw/p.sqw?p=423
Yvona Jungová		poslankyně	poslankyně yvona jungová	Woman	ČSSD	19560101	/sqw/p.sqw?p=485
Zdeněk Bárta		Senátor	Senátor Zdeněk Bárta	Man	NOPARTY	19490101	Senátor_Zdeněk_Bárta
Zdeněk Jičínský	prof. DrSc. JUDr.	poslanec	poslanec zdeněk jičínský	Man	ODS	19290226	/sqw/p.sqw?p=483
Zdeněk Klanica		poslanec	poslanec zdeněk klanica	Man	KSČM	19380101	/sqw/p.sqw?p=491
Zdeněk Koudelka	JUDr. Ph.D.	poslanec	poslanec zdeněk koudelka	Man	ČSSD	19690101	/ff/dc/33/01.htm
Zdeněk Kořistka		poslanec	poslanec zdeněk kořistka	Man	ODS	19570101	/sqw/p.sqw?p=499
Zdeněk Tůma 		guvernér české národní banky	guvernér české národní banky zdeněk tůma	Man	NOPARTY	19600101	/sqw/p.sqw?p=4997
Zdeněk Tůma 		guvernér české národní banky	guvernér čnb zdeněk tůma	Man	NOPARTY	19600101	/sqw/p.sqw?p=4997
Zdeněk Škromach		poslanec	poslanec zdeněk škromach	Man	ČSSD	19560101	/sqw/p.sqw?p=578
Zdeněk Švrček		poslanec	poslanec zdeněk švrček	Man	ODS	19560101	/sqw/p.sqw?p=587
Zdeňka Horníková	Mgr.	poslankyně	poslankyně zdeňka horníková	Woman	ODS	19520101	/sqw/p.sqw?p=472
Zdeňka Stránská		poslankyně	poslankyně zdeňka stránská	Woman	ČSSD	19490101	/sqw/p.sqw?p=571
Zuzana Roithová		Senátorka	Paní Senátorka Zuzana Roithová	Woman	KDU-ČSL	19530130	Paní_senátorka_Zuzana_Roithová
Zuzana Roithová		Senátorka	Senátorka Zuzana Roithová	Woman	KDU-ČSL	19530130	Senátorka_Zuzana_Roithová
Zuzka Bebarová Rujbrová	JUDr.	poslankyně	poslankyně psp zuzka rujbrová	Woman	KSČM	19510113	/sqw/p.sqw?p=562
Zuzka Bebarová Rujbrová	JUDr.	poslankyně	poslankyně zuzka rujbrová	Woman	KSČM	19510113	/sqw/p.sqw?p=562
